Amostra,Pitch_X,Roll_Y,Yaw_Z
172,14.2637,-9.6042,-8.8334
173,14.9554,-9.6109,-8.6592
174,15.3889,-9.702,-8.5061
175,15.398,-9.757,-8.419
176,14.9766,-9.6877,-8.4062
177,14.0937,-9.6178,-8.4749
178,12.9998,-9.634,-8.6348
179,11.904,-9.6287,-8.8706
180,10.9181,-9.3601,-9.1198
181,9.8654,-8.8733,-9.4467
182,8.8592,-8.2756,-9.813
183,7.8561,-7.7446,-10.1585
184,6.7912,-7.3241,-10.4989
185,6.085,-7.1647,-10.8219
186,5.7942,-7.1567,-11.133
187,5.8669,-7.2941,-11.4845
188,6.1894,-7.5567,-11.8953
189,6.6267,-7.8605,-12.3279
190,7.0717,-8.0612,-12.755
191,7.5286,-8.03,-13.1756
192,8.0023,-7.9474,-13.5781
193,8.4101,-7.818,-13.953
194,8.8297,-7.6984,-14.2648
195,9.3166,-7.5295,-14.4794
196,9.8086,-7.3671,-14.5712
197,10.3571,-7.2985,-14.511
198,11.0796,-7.3488,-14.3312
199,11.6392,-7.3955,-14.1106
200,11.6882,-7.3995,-13.9083
201,11.1079,-7.2768,-13.7769
202,9.9128,-7.1185,-13.7562
203,8.4407,-7.0182,-13.8519
204,6.9717,-6.8248,-14.034
205,5.7303,-6.5499,-14.2482
206,4.6634,-6.2393,-14.4672
207,3.687,-5.9803,-14.7152
208,2.8511,-5.8256,-15.0044
209,2.2476,-5.8249,-15.3062
210,1.9731,-5.9939,-15.5929
211,2.0981,-6.2984,-15.8675
212,3.555,-6.6208,-15.9662
213,4.9829,-7.281,-16.1191
214,6.4817,-7.7717,-16.2543
215,7.7418,-7.5819,-16.3021
216,8.6926,-7.6312,-16.3655
217,9.5152,-7.928,-16.4737
218,10.2307,-8.0739,-16.5609
219,10.7088,-7.9598,-16.5579
220,11.0573,-7.8719,-16.4315
221,11.4051,-7.9629,-16.2632
222,11.9668,-8.0978,-16.0292
223,12.2283,-8.1118,-15.7767
224,11.9737,-7.9874,-15.5622
225,10.9619,-7.7564,-15.4496
226,9.4919,-7.5397,-15.4817
227,8.0341,-7.4157,-15.6416
228,6.683,-7.1981,-15.897
229,5.5229,-6.7787,-16.2088
230,4.5658,-6.2737,-16.5534
231,3.7345,-5.825,-16.927
232,2.9252,-5.4849,-17.3119
233,2.1139,-5.3442,-17.6793
234,1.308,-5.4406,-18.0122
235,0.9789,-5.7614,-18.3096
236,1.1901,-6.1312,-18.5715
237,1.8693,-6.3927,-18.7949
238,2.8745,-6.6722,-18.9819
239,4.0532,-7.0017,-19.1103
240,5.2834,-7.4369,-19.1634
241,6.3411,-7.7083,-19.1789
242,7.019,-7.8508,-19.2471
243,7.3652,-8.0239,-19.3231
244,7.5006,-7.918,-19.3095
245,7.6835,-7.694,-19.2385
246,7.9549,-7.7229,-19.1399
247,8.5208,-7.8776,-18.9335
248,9.4569,-7.8356,-18.6209
249,10.3751,-7.9797,-18.3101
250,10.7479,-8.2328,-18.1121
251,10.7497,-8.3821,-18.0115
252,10.4241,-8.3349,-18.0104
253,9.9078,-8.2744,-18.0669
254,9.363,-8.3598,-18.1795
255,8.9586,-8.5244,-18.3417
256,8.822,-8.6764,-18.5406
257,8.9152,-8.8931,-18.7353
258,9.2448,-9.2018,-18.8944
259,9.7843,-9.5628,-18.9818
260,10.564,-9.9257,-19.0284
261,11.5364,-10.209,-19.035
262,12.545,-10.4579,-19.0365
263,13.5591,-10.797,-19.0555
264,14.5915,-11.2004,-19.1099
265,15.622,-11.6059,-19.2027
266,16.6248,-12.0332,-19.2547
267,17.3978,-12.4868,-19.2603
268,18.2241,-12.8435,-19.2473
269,19.1654,-13.2346,-19.1732
270,20.2068,-13.8016,-19.0848
271,21.2076,-14.3351,-19.0068
272,21.9472,-14.6899,-18.969
273,22.435,-14.8135,-18.9589
274,22.7412,-14.8401,-18.964
275,22.9303,-14.8614,-18.9699
276,23.1028,-15.0607,-19.0112
277,23.3817,-15.1567,-19.0993
278,23.708,-15.1397,-19.2069
279,24.2066,-15.7142,-19.3327
280,24.7553,-15.8771,-19.446
281,25.0495,-15.9894,-19.541
282,25.3169,-15.9292,-19.5482
283,25.7982,-16.0012,-19.4525
284,26.5651,-16.3864,-19.2987
285,27.6127,-16.9754,-19.1401
286,28.7548,-17.6587,-18.9903
287,29.932,-18.282,-18.8877
288,31.1129,-18.7234,-18.8566
289,32.1956,-19.2098,-18.9219
290,33.1949,-19.7869,-19.0753
291,34.3211,-20.0166,-19.2022
292,35.5135,-20.3295,-19.3618
293,36.7533,-20.8294,-19.5525
294,38.1115,-21.1566,-19.7681
295,39.2933,-21.5179,-20.0039
296,40.3467,-21.957,-20.2506
297,41.3931,-22.5784,-20.5325
298,42.4396,-23.3146,-20.8563
299,43.4583,-24.0726,-21.2068
300,44.403,-24.703,-21.5524
301,45.4032,-25.1761,-21.8589
302,46.5255,-25.4602,-22.107
303,47.9701,-25.8839,-22.2992
304,49.4479,-26.3732,-22.4578
305,50.857,-26.7497,-22.5641
306,52.1917,-27.0194,-22.6479
307,53.4484,-27.258,-22.7344
308,54.5894,-27.3891,-22.8351
309,55.5586,-27.4191,-22.9622
310,56.2858,-27.4194,-23.1278
311,56.7029,-27.3712,-23.3554
312,56.7431,-27.2759,-23.6464
313,56.2302,-27.2761,-23.9994
314,55.0734,-27.0572,-24.3819
315,53.8141,-26.7312,-24.7691
316,52.5004,-26.2683,-25.1454
317,51.1001,-25.7237,-25.5068
318,49.6654,-25.2117,-25.8548
319,48.228,-24.775,-26.1965
320,46.8157,-24.424,-26.5198
321,45.4435,-24.1806,-26.8286
322,44.1778,-23.8993,-27.1481
323,43.2718,-23.6416,-27.4829
324,42.7781,-23.4885,-27.8177
325,42.6175,-23.4876,-28.1136
326,42.6327,-23.5081,-28.3636
327,42.7516,-23.4311,-28.6084
328,42.8808,-23.2215,-28.8313
329,42.685,-23.2028,-29.1154
330,42.2749,-23.248,-29.412
331,41.687,-23.3954,-29.7179
332,41.0094,-23.3172,-29.9855
333,40.2641,-23.143,-30.2138
334,39.6241,-22.9874,-30.3954
335,39.102,-22.8425,-30.5385
336,38.5571,-22.6365,-30.6324
337,37.7659,-22.3847,-30.6831
338,36.5434,-22.0926,-30.7079
339,35.1828,-21.7108,-30.7351
340,33.9266,-20.5784,-30.745
341,32.6822,-20.118,-30.8272
342,31.5916,-19.5142,-31.1377
343,30.5156,-18.8029,-31.4968
344,29.3813,-18.1372,-31.9017
345,28.2604,-17.8456,-32.3464
346,27.1725,-17.8165,-32.7913
347,26.5824,-17.915,-33.2097
348,26.5738,-18.0791,-33.5938
349,27.0454,-18.2579,-33.9827
350,27.8605,-18.4029,-34.3983
351,28.8101,-18.3428,-34.8696
352,29.7165,-18.3597,-35.4137
353,30.4824,-18.5367,-36.0073
354,31.0385,-18.678,-36.6108
355,31.3062,-18.7138,-37.1977
356,31.3385,-18.6443,-37.7097
357,31.2908,-18.5867,-38.1022
358,31.2355,-18.5248,-38.3714
359,30.9737,-18.488,-38.5098
360,30.2042,-18.2885,-38.4841
361,29.2303,-18.5217,-38.3645
362,28.0339,-18.437,-38.1484
363,26.8078,-18.0467,-37.8741
364,25.6866,-17.4445,-37.5943
365,24.5214,-16.9691,-37.4118
366,23.5704,-16.3767,-37.5045
367,22.6166,-15.2723,-37.7193
368,21.6106,-13.7724,-38.0779
369,20.6532,-12.8485,-38.4648
370,19.5774,-12.3783,-38.8989
371,18.3568,-12.0474,-39.3289
372,16.9872,-11.8899,-39.7155
373,16.1182,-11.9427,-40.0407
374,16.0246,-12.1408,-40.3811
375,16.6562,-12.4635,-40.7919
376,17.8302,-12.9172,-41.2847
377,19.0216,-13.4985,-41.8428
378,20.3626,-14.1269,-42.3625
379,21.7191,-14.1172,-42.883
380,22.0972,-14.0361,-43.4017
381,21.9979,-14.1294,-43.876
382,21.5842,-14.3922,-44.2873
383,21.0024,-14.6967,-44.6252
384,20.5224,-14.9066,-44.8176
385,20.2141,-14.9725,-44.8243
386,19.7475,-14.9993,-44.6562
387,19.0399,-15.1386,-44.3451
388,18.0887,-15.1243,-43.9469
389,16.8347,-14.8631,-43.5198
390,15.6407,-14.4529,-43.1277
391,14.4035,-13.9113,-42.8057
392,13.1084,-13.4758,-42.6193
393,12.1333,-12.5969,-42.7307
394,11.2324,-11.2294,-42.9941
395,10.3073,-9.857,-43.3182
396,9.3594,-9.1182,-43.6259
397,8.2743,-8.7151,-43.9582
398,7.1347,-8.5511,-44.3
399,6.7183,-8.7076,-44.5986
400,7.0372,-9.0207,-44.9003
401,7.9986,-9.4463,-45.2531
402,9.2445,-10.0435,-45.6568
403,10.5762,-10.806,-46.0528
404,12.1573,-11.3217,-46.4008
405,13.1041,-11.0963,-46.8181
406,13.183,-11.0098,-47.295
407,12.967,-11.3164,-47.7442
408,12.5613,-11.7568,-48.1117
409,12.1615,-12.1076,-48.3385
410,11.8896,-12.288,-48.3896
411,11.7131,-12.3263,-48.2518
412,11.1927,-12.3581,-47.9698
413,10.294,-12.2845,-47.6166
414,8.9704,-12.06,-47.2477
415,7.4464,-11.6192,-46.9104
416,5.9761,-11.0066,-46.6325
417,4.5365,-10.3239,-46.42
418,3.1541,-9.6349,-46.2886
419,1.8459,-9.2189,-46.2983
420,0.8521,-8.4836,-46.5607
421,-0.0205,-7.4343,-46.9413
422,-0.92,-6.4657,-47.2979
423,-1.8513,-6.0977,-47.6299
424,-2.5187,-6.0334,-47.9549
425,-2.5967,-6.2773,-48.2203
426,-1.9858,-6.7044,-48.4712
427,-0.7437,-7.2586,-48.7415
428,0.6258,-7.9294,-49.019
429,2.1199,-8.3543,-49.2814
430,3.2368,-8.4557,-49.6106
431,3.9274,-8.5761,-49.9879
432,4.272,-8.8331,-50.3964
433,4.2669,-9.1013,-50.7707
434,4.1907,-9.4096,-51.0732
435,4.1896,-9.7381,-51.2367
436,4.2438,-10.0011,-51.2219
437,4.2069,-10.2302,-51.0289
438,3.729,-10.4334,-50.7041
439,2.8739,-10.618,-50.3049
440,1.7626,-10.6483,-49.8721
441,0.4702,-10.3452,-49.4584
442,-0.7445,-9.8096,-49.1009
443,-1.924,-9.2007,-48.8133
444,-3.0355,-8.8176,-48.6436
445,-3.7657,-8.1218,-48.7302
446,-4.4254,-7.093,-48.9634
447,-5.188,-5.8871,-49.208
448,-5.994,-5.3241,-49.4478
449,-6.922,-5.0823,-49.7035
450,-7.4153,-5.101,-49.9435
451,-7.2107,-5.4227,-50.1408
452,-6.3594,-5.9207,-50.3527
453,-4.9481,-6.55,-50.6004
454,-3.4884,-7.2865,-50.8862
455,-1.8942,-7.9788,-51.14
456,-0.5601,-7.9776,-51.4514
457,0.1371,-7.9047,-51.8408
458,0.2142,-7.9584,-52.2453
459,0.0485,-8.1373,-52.5873
460,-0.1479,-8.347,-52.8238
461,-0.287,-8.5977,-52.9093
462,-0.425,-8.8071,-52.7946
463,-1.1245,-9.0134,-52.4784
464,-2.3569,-9.1443,-52.0203
465,-3.8914,-9.1091,-51.4792
466,-5.2501,-8.6758,-50.9382
467,-6.4983,-8.0558,-50.4311
468,-7.7392,-7.3486,-49.9879
469,-8.9043,-6.6656,-49.6323
470,-10.0389,-6.2018,-49.4332
471,-10.9273,-5.5128,-49.492
472,-11.7266,-4.4937,-49.6657
473,-12.5194,-3.6053,-49.7684
474,-13.2921,-3.265,-49.8731
475,-14.1205,-3.1965,-50.01
476,-14.4257,-3.353,-50.1271
477,-13.9458,-3.8104,-50.2162
478,-12.7365,-4.4425,-50.3058
479,-11.2693,-5.2154,-50.4242
480,-9.7518,-6.085,-50.5812
481,-8.0948,-6.9664,-50.7054
482,-6.4176,-7.032,-50.8542
483,-5.6878,-6.6015,-51.1517
484,-5.6908,-6.3205,-51.5239
485,-5.9769,-6.395,-51.8478
486,-6.2579,-6.6141,-52.04
487,-6.3962,-6.8629,-52.0411
488,-6.2796,-7.1071,-51.827
489,-6.5242,-7.2736,-51.4426
490,-7.0965,-7.3622,-50.9618
491,-8.0491,-7.2845,-50.4715
492,-9.2201,-6.8551,-50.034
493,-10.3666,-6.3713,-49.6639
494,-11.5626,-5.8562,-49.3432
495,-12.7141,-5.3284,-49.0774
496,-13.8047,-4.8295,-48.8799
497,-14.8055,-4.5214,-48.7951
498,-15.4894,-3.9572,-48.9402
499,-16.1547,-3.1236,-49.1598
500,-16.6276,-2.4909,-49.3952
501,-16.7194,-2.4008,-49.6333
502,-16.4467,-2.5891,-49.8269
503,-15.5822,-3.0277,-49.9803
504,-14.172,-3.6666,-50.1422
505,-12.6524,-4.4124,-50.2804
506,-10.9685,-4.921,-50.4067
507,-9.556,-4.9644,-50.6461
508,-8.5278,-4.968,-51.0037
509,-7.9699,-5.1324,-51.4241
510,-7.685,-5.4888,-51.8261
511,-7.4931,-5.9094,-52.1328
512,-7.2811,-6.3179,-52.2817
513,-7.0383,-6.6593,-52.2479
514,-6.8728,-6.9217,-52.0284
515,-7.0769,-7.1678,-51.653
516,-7.8003,-7.2789,-51.1588
517,-8.8992,-7.2769,-50.6064
518,-10.0761,-6.9229,-50.0598
519,-11.0094,-6.3899,-49.5391
520,-11.9552,-5.7858,-49.0612
521,-12.9196,-5.1424,-48.6631
522,-13.8906,-4.9034,-48.4265
523,-14.3889,-4.0156,-48.4733
524,-14.9505,-2.7077,-48.679
525,-15.5911,-1.825,-48.8427
526,-16.2564,-1.4873,-49.042
527,-17.0738,-1.4277,-49.2735
528,-17.3605,-1.6149,-49.4776
529,-16.8678,-2.07,-49.6634
530,-15.6447,-2.7133,-49.8605
531,-14.1632,-3.5031,-50.0639
532,-12.6439,-4.3995,-50.2899
533,-10.993,-5.3144,-50.487
534,-9.2605,-5.5081,-50.7105
535,-8.2093,-5.2558,-51.1042
536,-7.7647,-5.1583,-51.6122
537,-7.8204,-5.3236,-52.1
538,-7.936,-5.5219,-52.5029
539,-8.0169,-5.8869,-52.7295
540,-7.9467,-6.3522,-52.7278
541,-7.8478,-6.7023,-52.4919
542,-8.1194,-6.9738,-52.0559
543,-8.782,-7.1208,-51.493
544,-9.7625,-7.0674,-50.8893
545,-10.9147,-6.7725,-50.3099
546,-11.9128,-6.3938,-49.7742
547,-12.9043,-5.9031,-49.291
548,-13.8976,-5.3446,-48.8844
549,-14.858,-4.8191,-48.5931
550,-15.6766,-4.6011,-48.4811
551,-16.0719,-3.9075,-48.6392
552,-16.588,-3.011,-48.8751
553,-17.1721,-2.4813,-49.0705
554,-17.715,-2.423,-49.3065
555,-17.8924,-2.5908,-49.5246
556,-17.4611,-3.0134,-49.6959
557,-16.3081,-3.6165,-49.8769
558,-14.8375,-4.4007,-50.0718
559,-13.2783,-5.3011,-50.2359
560,-11.4973,-5.9239,-50.3171
561,-10.2056,-5.7536,-50.4836
562,-9.671,-5.4161,-50.7713
563,-9.7982,-5.2654,-51.0643
564,-9.9765,-5.3778,-51.2417
565,-10.0149,-5.7124,-51.2109
566,-9.898,-6.086,-50.9441
567,-10.0561,-6.2761,-50.465
568,-10.7109,-6.3909,-49.846
569,-11.8355,-6.299,-49.1882
570,-12.8379,-5.8159,-48.5709
571,-13.7496,-5.3332,-48.0236
572,-14.7803,-4.7942,-47.5601
573,-15.8628,-4.156,-47.2152
574,-16.884,-3.562,-47.0103
575,-17.8372,-3.1099,-46.9767
576,-18.4252,-2.6366,-47.2433
577,-19.0139,-1.8989,-47.6587
578,-19.7277,-1.2848,-48.0238
579,-20.4559,-1.2257,-48.3606
580,-20.9656,-1.4205,-48.6481
581,-20.8024,-1.9042,-48.808
582,-19.765,-2.574,-48.889
583,-18.3971,-3.5079,-48.9452
584,-16.9005,-4.591,-48.9444
585,-15.1624,-5.2861,-48.8637
586,-13.8645,-5.1688,-48.9082
587,-13.0727,-5.0308,-49.1469
588,-12.8748,-5.0024,-49.4964
589,-12.9567,-5.1024,-49.8647
590,-13.0455,-5.3682,-50.1258
591,-12.9485,-5.8289,-50.2005
592,-12.6914,-6.3684,-50.0479
593,-12.5282,-7.2462,-49.7104
594,-12.9429,-8.0593,-49.2538
595,-14.0719,-8.824,-48.7515
596,-15.2102,-8.4724,-48.2855
597,-16.0711,-8.0151,-47.8767
598,-17.0033,-7.432,-47.524
599,-18.0426,-6.6804,-47.2443
600,-19.0961,-5.9055,-47.0531
601,-20.1193,-5.2179,-46.9577
602,-21.0834,-4.6972,-46.9653
603,-21.8362,-4.5634,-47.2207
604,-22.291,-3.8522,-47.7311
605,-22.9569,-2.9553,-48.1268
606,-23.483,-2.7433,-48.4509
607,-23.5744,-2.8736,-48.7313
608,-23.1856,-3.2112,-48.939
609,-22.0874,-3.8741,-49.0405
610,-20.7525,-4.6759,-49.0948
611,-19.3363,-5.6267,-49.1084
612,-17.7449,-6.6017,-49.0321
613,-16.0452,-6.8076,-48.9617
614,-15.0454,-6.4029,-49.0845
615,-14.8365,-5.9223,-49.3638
616,-14.9841,-5.6113,-49.6583
617,-15.0373,-5.666,-49.8553
618,-14.9888,-6.2677,-49.8479
619,-14.7599,-6.9328,-49.6123
620,-14.5024,-7.4187,-49.1806
621,-14.8038,-7.8427,-48.6213
622,-15.5918,-7.6661,-48.0749
623,-16.6131,-7.1585,-47.6033
