Amostra,Pitch_X,Roll_Y,Yaw_Z
131,1.9638,-6.3504,-1.7619
132,1.8956,-6.3986,-1.7743
133,1.8868,-6.45,-1.7789
134,1.9349,-6.5064,-1.7774
135,2.0441,-6.567,-1.7708
136,2.1974,-6.6411,-1.7631
137,2.3811,-6.7202,-1.7554
138,2.5888,-6.8008,-1.748
139,2.809,-6.8777,-1.741
140,3.0356,-6.9551,-1.733
141,3.2601,-7.0324,-1.7246
142,3.4855,-7.1143,-1.7163
143,3.7028,-7.1937,-1.7072
144,3.9115,-7.2687,-1.6981
145,4.109,-7.3353,-1.6873
146,4.3026,-7.3935,-1.6744
147,4.507,-7.451,-1.6577
148,4.7289,-7.5142,-1.6404
149,4.9618,-7.5762,-1.6247
150,5.2024,-7.6363,-1.6121
151,5.4459,-7.6922,-1.604
152,5.7015,-7.7426,-1.6017
153,5.9639,-7.7865,-1.6038
154,6.2315,-7.8282,-1.611
155,6.4988,-7.8654,-1.6236
156,6.7617,-7.9052,-1.6403
157,7.0124,-7.94,-1.6606
158,7.2355,-7.9669,-1.6826
159,7.4186,-7.9824,-1.7066
160,7.5495,-7.9946,-1.7282
161,7.6258,-7.9969,-1.7449
162,7.6354,-7.9934,-1.7559
163,7.5782,-7.9933,-1.7602
164,7.4636,-7.9935,-1.7592
165,7.2933,-7.9978,-1.7563
166,7.0605,-7.9988,-1.7554
167,6.7683,-7.994,-1.7595
168,6.4195,-7.9871,-1.7673
169,6.0385,-7.9884,-1.7777
170,5.6465,-7.9889,-1.7914
171,5.263,-7.9904,-1.8091
172,4.9002,-7.9971,-1.8274
173,4.5736,-8.0049,-1.8486
174,4.2914,-8.0121,-1.8712
175,4.0601,-8.016,-1.8952
176,3.8938,-8.0294,-1.9209
177,3.7893,-8.0466,-1.9447
178,3.7638,-8.0712,-1.9673
179,3.8112,-8.1061,-1.988
180,3.9309,-8.1464,-2.0037
181,4.1124,-8.1906,-2.0152
182,4.3613,-8.2509,-2.0246
183,4.6671,-8.32,-2.0321
184,5.0156,-8.3931,-2.0389
185,5.3913,-8.4585,-2.0439
186,5.7886,-8.5147,-2.0438
187,6.2082,-8.572,-2.0384
188,6.6393,-8.6321,-2.0293
189,7.0767,-8.6991,-2.0149
190,7.5154,-8.7726,-1.9969
191,7.9646,-8.8455,-1.9757
192,8.42,-8.9151,-1.954
193,8.878,-8.978,-1.9364
194,9.3207,-9.0342,-1.9245
195,9.7432,-9.0902,-1.9198
196,10.1386,-9.1419,-1.9238
197,10.4876,-9.1909,-1.9361
198,10.805,-9.2336,-1.9573
199,11.0886,-9.2668,-1.9852
200,11.3332,-9.2894,-2.0177
201,11.5384,-9.3002,-2.054
202,11.705,-9.3019,-2.0916
203,11.8384,-9.2982,-2.1288
204,11.9302,-9.2825,-2.1652
205,11.9802,-9.2627,-2.199
206,11.9868,-9.2401,-2.2293
207,11.9368,-9.2177,-2.2565
208,11.8334,-9.1941,-2.2782
209,11.6945,-9.175,-2.2953
210,11.5236,-9.1622,-2.3096
211,11.3242,-9.1547,-2.3254
212,11.0921,-9.1452,-2.3407
213,10.8277,-9.138,-2.3576
214,10.5271,-9.1336,-2.3739
215,10.2068,-9.1344,-2.3897
216,9.8815,-9.1408,-2.4036
217,9.5506,-9.147,-2.415
218,9.2228,-9.1482,-2.4235
219,8.9089,-9.1577,-2.4302
220,8.6124,-9.1707,-2.4353
221,8.3353,-9.183,-2.4382
222,8.0854,-9.1967,-2.4419
223,7.8561,-9.2173,-2.4475
224,7.661,-9.2439,-2.455
225,7.493,-9.2779,-2.4618
226,7.3607,-9.3182,-2.4684
227,7.2761,-9.3595,-2.4769
228,7.222,-9.3987,-2.4831
229,7.2082,-9.4278,-2.488
230,7.2387,-9.4629,-2.4909
231,7.3285,-9.4943,-2.4906
232,7.4673,-9.5285,-2.4873
233,7.65,-9.5683,-2.4811
234,7.8844,-9.6131,-2.4739
235,8.1595,-9.6646,-2.468
236,8.4729,-9.7232,-2.4643
237,8.8083,-9.7799,-2.4627
238,9.1647,-9.8416,-2.4637
239,9.5371,-9.9076,-2.4665
240,9.9186,-9.9721,-2.4709
241,10.3094,-10.0381,-2.4756
242,10.7092,-10.1005,-2.4801
243,11.1089,-10.1531,-2.4834
244,11.4995,-10.1984,-2.4887
245,11.8779,-10.2317,-2.4973
246,12.2285,-10.2635,-2.5067
247,12.5471,-10.2929,-2.519
248,12.8162,-10.3109,-2.535
249,13.0112,-10.3166,-2.5496
250,13.1171,-10.3025,-2.5619
251,13.1389,-10.2814,-2.5717
252,13.073,-10.2529,-2.5788
253,12.934,-10.2181,-2.5838
254,12.7233,-10.1759,-2.5874
255,12.4412,-10.1292,-2.5894
256,12.0878,-10.079,-2.5906
257,11.6749,-10.031,-2.5911
258,11.2193,-9.9734,-2.5898
259,10.7381,-9.9205,-2.5871
260,10.2451,-9.8664,-2.5855
261,9.7575,-9.8118,-2.588
262,9.2961,-9.7642,-2.5944
263,8.8624,-9.7212,-2.6047
264,8.4715,-9.6836,-2.6195
265,8.1265,-9.6446,-2.6373
266,7.8222,-9.6132,-2.6576
267,7.5703,-9.5828,-2.6789
268,7.37,-9.5549,-2.6985
269,7.23,-9.5356,-2.7147
270,7.1521,-9.5315,-2.7272
271,7.1405,-9.5433,-2.7371
272,7.19,-9.5575,-2.7454
273,7.3022,-9.5699,-2.751
274,7.4564,-9.5793,-2.7533
275,7.65,-9.5948,-2.7543
276,7.8791,-9.6178,-2.7551
277,8.1354,-9.6517,-2.7577
278,8.4105,-9.6963,-2.7612
279,8.7039,-9.7421,-2.7674
280,9.0062,-9.7869,-2.7745
281,9.3155,-9.8284,-2.7817
282,9.6358,-9.8677,-2.7892
283,9.9568,-9.9075,-2.7949
284,10.2861,-9.947,-2.8017
285,10.6298,-9.9829,-2.8062
286,10.9788,-10.0243,-2.8115
287,11.33,-10.0644,-2.8182
288,11.6883,-10.1018,-2.8259
289,12.045,-10.1407,-2.8361
290,12.3888,-10.1677,-2.85
291,12.7188,-10.1936,-2.8667
292,13.0384,-10.2138,-2.8855
293,13.3425,-10.2265,-2.9077
294,13.6237,-10.2264,-2.93
295,13.8827,-10.2155,-2.9528
296,14.1187,-10.2017,-2.9768
297,14.3219,-10.1753,-3.0046
298,14.483,-10.1512,-3.035
299,14.5733,-10.1186,-3.0638
300,14.5804,-10.0754,-3.088
301,14.4985,-10.0264,-3.1069
302,14.3333,-9.9667,-3.1175
303,14.069,-9.9108,-3.1203
304,13.6865,-9.8533,-3.1134
305,13.1909,-9.7936,-3.0958
306,12.5954,-9.7371,-3.0714
307,11.9169,-9.6947,-3.043
308,11.1715,-9.6549,-3.0134
309,10.3869,-9.6066,-2.9821
310,9.6089,-9.557,-2.9538
311,8.8498,-9.5101,-2.9302
312,8.1359,-9.4698,-2.9131
313,7.4785,-9.4346,-2.9031
314,6.8918,-9.3932,-2.8974
315,6.3857,-9.3589,-2.8945
316,5.9718,-9.3337,-2.8929
317,5.6595,-9.3234,-2.892
318,5.4525,-9.3242,-2.8914
319,5.3597,-9.3363,-2.8894
320,5.3805,-9.3625,-2.886
321,5.5227,-9.4028,-2.8817
322,5.7867,-9.448,-2.8816
323,6.1303,-9.5039,-2.885
324,6.5479,-9.5745,-2.8924
325,7.0523,-9.6603,-2.9046
326,7.6232,-9.7489,-2.9247
327,8.2298,-9.8438,-2.9497
328,8.8496,-9.9347,-2.9787
329,9.4835,-10.0177,-3.0104
330,10.1097,-10.1006,-3.0401
331,10.7282,-10.1802,-3.0674
332,11.3334,-10.2457,-3.0934
333,11.9227,-10.312,-3.1162
334,12.4858,-10.3628,-3.1343
335,13.0055,-10.404,-3.1494
336,13.4838,-10.4405,-3.1618
337,13.9079,-10.461,-3.1698
338,14.2655,-10.4683,-3.1743
339,14.5595,-10.4669,-3.1783
340,14.7895,-10.4568,-3.1829
341,14.9417,-10.4366,-3.1886
342,15.0095,-10.4108,-3.1943
343,14.978,-10.3742,-3.1988
344,14.8471,-10.3335,-3.2032
345,14.611,-10.2814,-3.2078
346,14.2656,-10.2248,-3.2098
347,13.8185,-10.1577,-3.2085
348,13.2803,-10.0906,-3.2009
349,12.6588,-10.0231,-3.1884
350,11.9773,-9.9528,-3.1684
351,11.2608,-9.8786,-3.1404
352,10.5468,-9.8082,-3.1055
353,9.8607,-9.7459,-3.066
354,9.2327,-9.6978,-3.0269
355,8.6603,-9.6572,-2.9934
356,8.1525,-9.6206,-2.9645
357,7.7104,-9.592,-2.9414
358,7.3474,-9.5745,-2.9242
359,7.0611,-9.5609,-2.9129
360,6.8697,-9.5547,-2.9076
361,6.7739,-9.56,-2.9046
362,6.7757,-9.5722,-2.904
363,6.8605,-9.5891,-2.9058
364,7.0355,-9.6191,-2.9065
365,7.2933,-9.6508,-2.9084
366,7.6202,-9.6833,-2.9124
367,8.029,-9.7201,-2.9184
368,8.5115,-9.7649,-2.9304
369,9.0504,-9.8159,-2.9492
370,9.6221,-9.8743,-2.975
371,10.203,-9.9342,-3.0088
372,10.7837,-9.9808,-3.0483
373,11.3531,-10.0235,-3.0919
374,11.9047,-10.0621,-3.1389
375,12.437,-10.1006,-3.186
376,12.9323,-10.1323,-3.2306
377,13.3871,-10.1653,-3.2725
378,13.811,-10.1915,-3.3106
379,14.2082,-10.2193,-3.3432
380,14.5683,-10.2468,-3.3713
381,14.8832,-10.2596,-3.3979
382,15.1515,-10.2699,-3.4207
383,15.3663,-10.2789,-3.4416
384,15.5275,-10.2856,-3.4608
385,15.6027,-10.2819,-3.4746
386,15.5632,-10.2582,-3.48
387,15.3946,-10.2164,-3.4719
388,15.1136,-10.1648,-3.4534
389,14.7339,-10.1185,-3.4219
390,14.2603,-10.071,-3.3806
391,13.7025,-10.0246,-3.3322
392,13.0822,-9.969,-3.2796
393,12.4091,-9.9157,-3.2279
394,11.6942,-9.8578,-3.1785
395,10.9729,-9.7946,-3.134
396,10.2786,-9.743,-3.0988
397,9.6144,-9.6985,-3.0729
398,8.9933,-9.6596,-3.0542
399,8.4358,-9.6189,-3.041
400,7.9492,-9.5726,-3.0311
401,7.5538,-9.5327,-3.0188
402,7.2666,-9.4952,-3.009
403,7.1059,-9.4702,-2.9996
404,7.0664,-9.4574,-2.9939
405,7.1444,-9.4521,-2.9913
406,7.326,-9.4567,-2.9922
407,7.6078,-9.4724,-2.9949
408,7.9779,-9.4912,-3.0058
409,8.4264,-9.524,-3.0254
410,8.9335,-9.5678,-3.0557
411,9.4887,-9.6205,-3.0965
412,10.0722,-9.6715,-3.1479
413,10.6502,-9.7246,-3.2046
414,11.2214,-9.7811,-3.2621
415,11.7886,-9.8318,-3.3174
416,12.3355,-9.8782,-3.37
417,12.8589,-9.9136,-3.4214
418,13.3541,-9.9526,-3.4688
419,13.8099,-9.9883,-3.5116
420,14.2268,-10.0277,-3.5505
421,14.6034,-10.0594,-3.5841
422,14.9355,-10.0961,-3.6134
423,15.2187,-10.1267,-3.6404
424,15.4389,-10.1507,-3.6631
425,15.6063,-10.1681,-3.6845
426,15.7205,-10.1685,-3.7033
427,15.7673,-10.1562,-3.7182
428,15.7395,-10.1446,-3.7276
429,15.6416,-10.1264,-3.7295
430,15.48,-10.0941,-3.7229
431,15.2499,-10.0541,-3.7085
432,14.9802,-10.0002,-3.6869
433,14.672,-9.9449,-3.662
434,14.3273,-9.8892,-3.6353
435,13.9416,-9.8324,-3.6098
436,13.5164,-9.7769,-3.5852
437,13.0693,-9.7234,-3.5627
438,12.6235,-9.6721,-3.5399
439,12.1942,-9.6291,-3.5177
440,11.796,-9.5938,-3.4955
441,11.4257,-9.558,-3.4728
442,11.0971,-9.5272,-3.4485
443,10.8032,-9.4898,-3.4233
444,10.5511,-9.4425,-3.3979
445,10.3274,-9.3943,-3.3701
446,10.1445,-9.3579,-3.3416
447,10.0031,-9.3358,-3.3128
448,9.9047,-9.3184,-3.2821
449,9.8386,-9.3,-3.2524
450,9.8076,-9.282,-3.2219
451,9.8038,-9.2647,-3.1943
452,9.824,-9.2529,-3.169
453,9.8647,-9.2421,-3.1474
454,9.9248,-9.2401,-3.1304
455,9.9981,-9.249,-3.1164
456,10.0947,-9.2609,-3.1075
457,10.2031,-9.2733,-3.103
458,10.329,-9.2932,-3.1039
459,10.4631,-9.3165,-3.1103
460,10.6059,-9.3437,-3.121
461,10.7596,-9.3795,-3.1342
462,10.9258,-9.4265,-3.1497
463,11.1082,-9.4764,-3.1661
464,11.2957,-9.5206,-3.1837
465,11.4846,-9.5594,-3.2009
466,11.689,-9.605,-3.2174
467,11.9072,-9.6579,-3.2303
468,12.1423,-9.7083,-3.2434
469,12.384,-9.759,-3.2566
470,12.622,-9.8075,-3.2702
471,12.8515,-9.8438,-3.2858
472,13.0596,-9.8737,-3.302
473,13.2479,-9.9015,-3.3188
474,13.4125,-9.9281,-3.3354
475,13.5475,-9.9379,-3.3508
476,13.6425,-9.9291,-3.3641
477,13.685,-9.9012,-3.3722
478,13.6616,-9.8638,-3.3736
479,13.5741,-9.8245,-3.368
480,13.4372,-9.7797,-3.3545
481,13.2613,-9.7354,-3.3349
482,13.0332,-9.6901,-3.3124
483,12.742,-9.6311,-3.287
484,12.38,-9.5715,-3.261
485,11.9503,-9.5089,-3.2339
486,11.4748,-9.4613,-3.205
487,10.9687,-9.4211,-3.1754
488,10.4464,-9.3882,-3.1441
489,9.927,-9.3584,-3.1101
490,9.4348,-9.3383,-3.0751
491,8.9903,-9.3242,-3.0415
492,8.6033,-9.3149,-3.0127
493,8.2836,-9.3134,-2.9888
494,8.0343,-9.3101,-2.97
495,7.8421,-9.306,-2.9565
496,7.709,-9.3021,-2.9431
497,7.6478,-9.3062,-2.9292
498,7.655,-9.3154,-2.9142
499,7.741,-9.3199,-2.9008
500,7.9233,-9.3329,-2.8906
501,8.1805,-9.3526,-2.8833
502,8.4928,-9.3856,-2.882
503,8.8664,-9.4318,-2.8876
504,9.2773,-9.4746,-2.9008
505,9.7302,-9.5295,-2.9208
506,10.2049,-9.5869,-2.949
507,10.6798,-9.6453,-2.9848
508,11.1572,-9.7012,-3.0249
509,11.6251,-9.7539,-3.0676
510,12.0668,-9.7981,-3.1083
511,12.4829,-9.8388,-3.1454
512,12.8785,-9.8734,-3.1772
513,13.2553,-9.9028,-3.2045
514,13.605,-9.9243,-3.229
515,13.9332,-9.9471,-3.2511
516,14.2222,-9.9722,-3.2717
517,14.4699,-9.9938,-3.2915
518,14.6673,-10.0163,-3.3119
519,14.8188,-10.028,-3.3326
520,14.9156,-10.04,-3.3517
521,14.9563,-10.0443,-3.3685
522,14.9357,-10.0353,-3.3839
523,14.848,-10.0171,-3.3936
524,14.6864,-9.9867,-3.3973
525,14.4623,-9.9474,-3.3936
526,14.2026,-9.9057,-3.3813
527,13.912,-9.8599,-3.3623
528,13.5957,-9.8049,-3.338
529,13.2587,-9.746,-3.3124
530,12.9059,-9.6885,-3.2838
531,12.549,-9.6346,-3.2556
532,12.1931,-9.5814,-3.2293
533,11.824,-9.5243,-3.2023
534,11.4482,-9.4637,-3.1744
535,11.0704,-9.404,-3.1436
536,10.7143,-9.3569,-3.1102
537,10.3872,-9.3191,-3.0759
538,10.093,-9.2873,-3.0399
539,9.8499,-9.2626,-3.0051
540,9.6641,-9.2433,-2.9742
541,9.5361,-9.2325,-2.9482
542,9.4701,-9.2317,-2.9293
543,9.4585,-9.2347,-2.919
544,9.5004,-9.2443,-2.9156
545,9.5938,-9.266,-2.9222
546,9.7372,-9.3002,-2.937
547,9.9197,-9.3377,-2.9589
548,10.1306,-9.3668,-2.9847
549,10.3624,-9.4006,-3.0109
550,10.6249,-9.443,-3.0388
551,10.9107,-9.4908,-3.0663
552,11.2136,-9.5295,-3.0902
553,11.5383,-9.5767,-3.1121
554,11.8786,-9.633,-3.1315
555,12.2396,-9.6961,-3.151
556,12.6127,-9.7488,-3.1718
557,12.974,-9.8008,-3.192
558,13.3101,-9.8422,-3.2173
559,13.6048,-9.8771,-3.2441
560,13.8648,-9.911,-3.2718
561,14.0821,-9.9388,-3.2984
562,14.2547,-9.9621,-3.3214
563,14.3823,-9.9807,-3.3401
564,14.4602,-9.9865,-3.353
565,14.486,-9.9855,-3.3602
566,14.4669,-9.9809,-3.3611
567,14.3875,-9.9691,-3.3557
568,14.2477,-9.9438,-3.3463
569,14.0492,-9.9054,-3.3297
570,13.8056,-9.8662,-3.3088
571,13.5046,-9.8334,-3.2829
572,13.1269,-9.7836,-3.2535
573,12.6508,-9.7133,-3.2184
574,12.093,-9.6269,-3.1733
575,11.4773,-9.5455,-3.1219
576,10.8401,-9.471,-3.0649
577,10.2071,-9.4052,-3.0055
578,9.5829,-9.3381,-2.9434
579,8.9994,-9.2723,-2.8839
580,8.4852,-9.2205,-2.83
581,8.0523,-9.1874,-2.7847
582,7.6985,-9.162,-2.7504
583,7.4193,-9.1374,-2.7235
584,7.2271,-9.1167,-2.7032
585,7.1106,-9.0972,-2.6872
586,7.0734,-9.0954,-2.6729
587,7.1393,-9.107,-2.6588
588,7.3019,-9.1183,-2.6471
589,7.5526,-9.1296,-2.6379
590,7.8859,-9.149,-2.6335
591,8.2925,-9.1784,-2.6316
592,8.7739,-9.2242,-2.6378
593,9.2961,-9.2802,-2.6552
594,9.8503,-9.3385,-2.6863
595,10.4167,-9.4008,-2.7285
596,10.9826,-9.461,-2.7809
597,11.5312,-9.5161,-2.8416
598,12.0494,-9.5649,-2.9046
599,12.536,-9.6189,-2.9665
600,12.9916,-9.6653,-3.0248
601,13.4162,-9.7085,-3.0789
602,13.8217,-9.7556,-3.1286
603,14.2043,-9.8041,-3.176
604,14.5638,-9.8587,-3.2245
605,14.8825,-9.9046,-3.2727
606,15.1514,-9.9567,-3.3211
607,15.3676,-10.0114,-3.3653
608,15.539,-10.0614,-3.4078
609,15.6642,-10.1067,-3.4463
610,15.7502,-10.1416,-3.4816
611,15.7851,-10.1648,-3.5135
612,15.7556,-10.1764,-3.541
613,15.6549,-10.1696,-3.5633
614,15.4888,-10.1576,-3.5775
615,15.2597,-10.1461,-3.5824
616,14.9518,-10.1199,-3.5772
617,14.5316,-10.0622,-3.5597
618,14.0016,-9.9782,-3.5279
619,13.3848,-9.8973,-3.4824
620,12.6975,-9.8309,-3.4266
621,11.9661,-9.7688,-3.3629
622,11.2223,-9.6989,-3.2949
623,10.4814,-9.6154,-3.2276
624,9.7543,-9.5342,-3.1648
625,9.0646,-9.4681,-3.1103
626,8.4318,-9.4242,-3.0657
627,7.8657,-9.397,-3.0312
628,7.3814,-9.3682,-3.0024
629,6.9827,-9.3334,-2.9767
630,6.6834,-9.3072,-2.951
631,6.4981,-9.284,-2.9248
632,6.4167,-9.2739,-2.8976
633,6.4685,-9.2735,-2.8714
634,6.6331,-9.288,-2.8474
635,6.9016,-9.3149,-2.8286
636,7.2679,-9.3471,-2.8169
637,7.6906,-9.3763,-2.8147
638,8.1658,-9.4079,-2.8207
639,8.6825,-9.4514,-2.8382
640,9.2265,-9.5041,-2.8651
641,9.7769,-9.5582,-2.8997
642,10.3398,-9.6129,-2.9413
643,10.9106,-9.667,-2.9907
644,11.4561,-9.7291,-3.0427
645,11.9809,-9.793,-3.0951
646,12.4863,-9.853,-3.1447
647,12.9759,-9.9135,-3.1914
648,13.4422,-9.967,-3.234
649,13.8847,-10.0194,-3.2716
650,14.3106,-10.072,-3.3071
651,14.7113,-10.1196,-3.3428
652,15.0826,-10.1651,-3.377
653,15.4145,-10.2022,-3.4114
654,15.6942,-10.2346,-3.4434
655,15.9154,-10.2671,-3.4741
656,16.0842,-10.2931,-3.5029
657,16.2086,-10.3093,-3.5277
658,16.2779,-10.3089,-3.5519
659,16.2969,-10.3055,-3.573
660,16.2685,-10.2927,-3.5885
661,16.1943,-10.2727,-3.5998
662,16.0706,-10.2514,-3.6063
663,15.8952,-10.2264,-3.6087
664,15.6805,-10.2017,-3.606
665,15.4214,-10.1625,-3.5987
666,15.0749,-10.0946,-3.583
667,14.6292,-9.9965,-3.5564
668,14.0914,-9.893,-3.5158
669,13.5182,-9.7995,-3.4631
670,12.9192,-9.7195,-3.4052
671,12.3019,-9.6472,-3.3451
672,11.6703,-9.5701,-3.2864
673,11.0274,-9.4829,-3.232
674,10.4043,-9.4047,-3.1829
675,9.8189,-9.3393,-3.1394
676,9.2987,-9.2953,-3.1032
677,8.8441,-9.2618,-3.0735
678,8.4827,-9.2293,-3.0462
679,8.2115,-9.2064,-3.0215
680,8.0427,-9.1858,-2.9997
681,7.9801,-9.176,-2.9818
682,8.017,-9.1728,-2.9654
683,8.1483,-9.1761,-2.9505
684,8.3923,-9.1932,-2.9398
685,8.7315,-9.2244,-2.9341
686,9.1401,-9.2627,-2.9376
687,9.6136,-9.3133,-2.9492
688,10.1328,-9.3705,-2.9724
689,10.6836,-9.4282,-3.0068
690,11.2481,-9.4852,-3.0497
691,11.817,-9.5471,-3.1016
692,12.3726,-9.6159,-3.161
693,12.9078,-9.6828,-3.2226
694,13.4177,-9.7452,-3.2815
695,13.8955,-9.8012,-3.3372
696,14.3512,-9.8507,-3.389
697,14.7775,-9.9063,-3.4376
698,15.1677,-9.9658,-3.4827
699,15.511,-10.0246,-3.5232
700,15.82,-10.0788,-3.5582
701,16.0874,-10.1294,-3.5915
702,16.3026,-10.1589,-3.6206
703,16.4528,-10.1875,-3.6467
704,16.5413,-10.2121,-3.666
705,16.5731,-10.2381,-3.6803
706,16.5457,-10.2527,-3.6897
707,16.4618,-10.2611,-3.6968
708,16.3102,-10.25,-3.7012
709,16.0997,-10.2343,-3.7044
710,15.8423,-10.2134,-3.7029
711,15.5401,-10.1891,-3.6973
712,15.1959,-10.1528,-3.6871
713,14.8169,-10.1143,-3.6689
714,14.4128,-10.0737,-3.6415
715,14.0104,-10.0311,-3.6072
716,13.6143,-9.986,-3.5683
717,13.2301,-9.9363,-3.5254
718,12.8634,-9.8818,-3.4786
719,12.5196,-9.8316,-3.4317
720,12.2002,-9.7796,-3.3836
721,11.8975,-9.726,-3.3364
722,11.6267,-9.6667,-3.29
723,11.3866,-9.6033,-3.2458
724,11.1816,-9.5518,-3.2042
725,11.0151,-9.5059,-3.1648
726,10.8891,-9.459,-3.131
727,10.8006,-9.4103,-3.1007
728,10.7439,-9.3678,-3.0756
729,10.7227,-9.3276,-3.0565
730,10.7264,-9.2999,-3.0442
731,10.7614,-9.2797,-3.0366
732,10.8299,-9.2711,-3.033
733,10.9341,-9.272,-3.0336
734,11.0696,-9.2834,-3.0385
735,11.2304,-9.2981,-3.0478
736,11.4101,-9.3219,-3.0614
737,11.5946,-9.3598,-3.0799
738,11.7985,-9.408,-3.1014
739,12.0138,-9.4707,-3.1238
740,12.2422,-9.538,-3.1484
741,12.4788,-9.5974,-3.1731
742,12.7255,-9.6595,-3.1968
743,12.9772,-9.7272,-3.2197
744,13.2376,-9.8002,-3.2403
745,13.5083,-9.873,-3.26
746,13.7814,-9.9492,-3.2797
