Amostra,Pitch_X,Roll_Y,Yaw_Z
1,-43.0359,-95.9918,35.0835
2,-42.1763,-94.3893,35.2597
3,-41.3041,-92.8283,35.4517
4,-40.4097,-91.2419,35.6336
5,-39.5333,-89.7426,35.8052
6,-38.6482,-88.2199,35.9757
7,-37.8073,-86.7755,36.167
8,-36.9341,-85.2952,36.3694
9,-36.0909,-83.8325,36.5783
10,-35.2229,-82.2748,36.7563
11,-34.3055,-80.6877,36.8558
12,-33.3936,-79.3878,36.8897
13,-32.625,-78.1336,37.0213
14,-31.7771,-76.6834,37.1952
15,-30.9758,-75.3114,37.3804
16,-30.225,-73.9229,37.5828
17,-29.485,-72.5247,37.7719
18,-28.7325,-71.2137,37.9295
19,-27.9562,-69.9269,38.0911
20,-27.1925,-68.6655,38.2646
21,-26.5208,-67.4357,38.461
22,-25.8998,-66.2006,38.6781
23,-25.3243,-64.9685,38.907
24,-24.7785,-63.7362,39.1412
25,-24.2336,-62.5135,39.3793
26,-23.6707,-61.3047,39.6148
27,-23.0963,-60.0936,39.8452
28,-22.5264,-58.9043,40.0561
29,-22.0128,-57.734,40.26
30,-21.5237,-56.5851,40.463
31,-21.0518,-55.4549,40.6659
32,-20.5868,-54.3475,40.873
33,-20.1087,-53.2509,41.0861
34,-19.625,-52.1466,41.3078
35,-19.1133,-51.0393,41.5347
36,-18.5588,-49.9448,41.7633
37,-17.9836,-48.8676,41.9907
38,-17.4115,-47.7991,42.2189
39,-16.8614,-46.7547,42.4451
40,-16.3236,-45.7261,42.6674
41,-15.7905,-44.7254,42.885
42,-15.2642,-43.7508,43.1005
43,-14.7427,-42.7863,43.3156
44,-14.2425,-41.8361,43.5294
45,-13.7822,-40.8901,43.7393
46,-13.3362,-39.9478,43.949
47,-12.8747,-38.9926,44.1559
48,-12.3757,-38.0234,44.3522
49,-11.8712,-37.0544,44.5409
50,-11.3814,-36.1023,44.7324
51,-10.924,-35.1704,44.9274
52,-10.5163,-34.2624,45.1271
53,-10.1293,-33.3782,45.3351
54,-9.7452,-32.5095,45.5519
55,-9.3506,-31.6482,45.7723
56,-8.9514,-30.8025,45.9934
57,-8.5599,-29.9706,46.213
58,-8.161,-29.1573,46.4322
59,-7.7704,-28.3664,46.6449
60,-7.3841,-27.5955,46.8495
61,-6.9929,-26.8357,47.0474
62,-6.6069,-26.08,47.2376
63,-6.2497,-25.332,47.421
64,-5.9234,-24.5937,47.5969
65,-5.631,-23.8602,47.7761
66,-5.3522,-23.136,47.9596
67,-5.0833,-22.4193,48.1499
68,-4.8216,-21.7032,48.3456
69,-4.5564,-20.9912,48.5445
70,-4.2886,-20.2945,48.7451
71,-4.0165,-19.6066,48.9464
72,-3.7346,-18.9342,49.1487
73,-3.4499,-18.2813,49.3523
74,-3.1747,-17.6372,49.553
75,-2.8994,-17.0129,49.7488
76,-2.6221,-16.3994,49.9389
77,-2.3359,-15.7928,50.1232
78,-2.0577,-15.2001,50.2992
79,-1.7928,-14.6292,50.4661
80,-1.5392,-14.0832,50.6252
81,-1.2885,-13.5653,50.7797
82,-1.0436,-13.0611,50.9328
83,-0.7982,-12.5669,51.0844
84,-0.5519,-12.0835,51.2384
85,-0.3128,-11.6133,51.3942
86,-0.0863,-11.1497,51.5529
87,0.1273,-10.6991,51.7148
88,0.3476,-10.2559,51.8818
89,0.561,-9.8232,52.0537
90,0.7641,-9.3939,52.2288
91,0.9534,-8.9801,52.4096
92,1.1284,-8.575,52.5915
93,1.2847,-8.179,52.7762
94,1.4309,-7.7965,52.9643
95,1.5621,-7.4295,53.1586
96,1.7005,-7.0686,53.3615
97,1.8447,-6.7094,53.5729
98,2.0084,-6.3597,53.7847
99,2.1823,-6.0154,53.9957
100,2.3544,-5.6664,54.2058
101,2.5127,-5.327,54.4138
102,2.6635,-4.9948,54.6226
103,2.8004,-4.6782,54.8334
104,2.905,-4.3696,55.049
105,2.9842,-4.0549,55.303
106,3.0427,-3.7881,55.5761
107,3.0752,-3.531,55.8234
108,3.0947,-3.2761,56.0602
109,3.1195,-3.0373,56.3035
110,3.1549,-2.8163,56.5534
111,3.1981,-2.599,56.8074
112,3.2523,-2.3728,57.0618
113,3.3088,-2.1374,57.319
114,3.3813,-1.899,57.5784
115,3.4949,-1.6534,57.8397
116,3.6145,-1.414,58.0999
117,3.7051,-1.1793,58.356
118,3.7537,-0.9611,58.6125
119,3.7668,-0.7506,58.8571
120,3.7581,-0.5542,59.0816
121,3.7535,-0.3673,59.2886
122,3.7775,-0.1758,59.4851
123,3.8228,0.0198,59.6741
124,3.8736,0.2188,59.8551
125,3.9151,0.4132,60.0291
126,3.9425,0.5974,60.197
127,3.9558,0.7624,60.3647
128,3.9645,0.9113,60.5376
129,3.9787,1.0447,60.7185
130,4.0009,1.1688,60.9103
131,4.0411,1.2843,61.1092
132,4.1113,1.4019,61.3091
133,4.2127,1.5322,61.5012
134,4.3352,1.6617,61.6792
135,4.4735,1.8002,61.8489
136,4.6221,1.9327,62.0134
137,4.7855,2.0614,62.1783
138,4.9665,2.1919,62.3394
139,5.1684,2.3195,62.5034
140,5.3809,2.433,62.6741
141,5.576,2.5289,62.8561
142,5.7493,2.6028,63.0454
143,5.911,2.6636,63.2359
144,6.0605,2.7084,63.4262
145,6.202,2.745,63.6175
146,6.3614,2.7702,63.8082
147,6.5245,2.7966,63.987
148,6.7034,2.8286,64.1596
149,6.892,2.8711,64.3309
150,7.0615,2.9461,64.4995
151,7.2039,3.062,64.6528
152,7.3111,3.2023,64.7875
153,7.3922,3.347,64.9176
154,7.4522,3.4815,65.0641
155,7.4795,3.6046,65.2351
156,7.4978,3.7256,65.4251
157,7.5208,3.8286,65.6226
158,7.5524,3.9185,65.8311
159,7.5865,3.9988,66.0516
160,7.6208,4.0702,66.2817
161,7.6434,4.1311,66.5185
162,7.6503,4.1849,66.7644
163,7.66,4.2292,67.0218
164,7.66,4.2544,67.2871
165,7.6634,4.2525,67.5652
166,7.6842,4.2254,67.8549
167,7.7246,4.1794,68.1576
168,7.7825,4.1302,68.4672
169,7.8547,4.0759,68.7831
170,7.9395,4.023,69.1037
171,8.0386,3.9714,69.429
172,8.1479,3.926,69.7517
173,8.2754,3.8882,70.0717
174,8.4144,3.8673,70.3898
175,8.5737,3.8656,70.7031
176,8.7452,3.8796,71.006
177,8.9064,3.8972,71.2933
178,9.0406,3.9163,71.5673
179,9.1393,3.931,71.8346
180,9.211,3.9342,72.1053
181,9.2685,3.9295,72.3851
182,9.3271,3.9206,72.6734
183,9.3922,3.9038,72.9614
184,9.4908,3.8945,73.2458
185,9.6178,3.8988,73.5258
186,9.77,3.9221,73.8001
187,9.9267,3.9621,74.0727
188,10.0753,4.0178,74.3426
189,10.2204,4.0959,74.6123
190,10.3743,4.1955,74.8832
191,10.5329,4.3043,75.1528
192,10.7027,4.4382,75.4218
193,10.8827,4.5807,75.6868
194,11.0654,4.735,75.9451
195,11.2455,4.905,76.1949
196,11.4087,5.0723,76.4366
197,11.5512,5.2361,76.6691
198,11.6672,5.3832,76.8933
199,11.7671,5.5151,77.1133
200,11.8536,5.6325,77.3299
201,11.9208,5.737,77.5422
202,11.9744,5.8398,77.7493
203,12.0052,5.9376,77.9553
204,12.0189,6.0325,78.1629
205,12.0222,6.1301,78.37
206,12.0253,6.2224,78.5771
207,12.0499,6.3095,78.7838
208,12.0971,6.3825,78.9838
209,12.1436,6.4569,79.1746
210,12.1918,6.5226,79.362
211,12.2426,6.5754,79.5473
212,12.2971,6.6154,79.7265
213,12.3591,6.6501,79.8976
214,12.4258,6.7064,80.1068
215,12.4981,6.942,80.3372
216,12.4507,6.9492,80.5308
217,12.3525,6.8557,80.6927
218,12.3941,6.9062,80.8242
219,12.6309,7.0402,80.9381
220,12.7757,6.984,81.047
221,12.8537,6.8799,81.1733
222,12.9521,6.9136,81.3235
223,13.0114,6.8768,81.4813
224,13.0281,6.8773,81.6503
225,13.0227,6.8667,81.8211
226,13.0014,6.8434,81.9875
227,12.9784,6.8313,82.1558
228,12.9578,6.8309,82.3227
229,12.9467,6.8372,82.4881
230,12.9339,6.8575,82.6505
231,12.9367,6.9064,82.8146
232,12.9567,6.9638,82.9812
233,12.9811,7.0273,83.1448
234,13.0064,7.0893,83.3035
235,13.0357,7.1506,83.4541
236,13.0644,7.2135,83.5989
237,13.0945,7.265,83.7407
238,13.1388,7.3044,83.8799
239,13.1948,7.3325,84.0215
240,13.266,7.3604,84.1637
241,13.3433,7.3744,84.3058
242,13.4215,7.3842,84.4466
243,13.5148,7.3808,84.5872
244,13.6115,7.3647,84.7192
245,13.705,7.3429,84.8408
246,13.7787,7.3088,84.9479
247,13.8338,7.2547,85.0425
248,13.8755,7.1836,85.1364
249,13.9116,7.1123,85.2361
250,13.9506,7.0377,85.3392
251,13.9959,6.9616,85.4407
252,14.0473,6.8805,85.5406
253,14.1035,6.7916,85.6366
254,14.1519,6.6973,85.73
255,14.1835,6.602,85.82
256,14.1804,6.5083,85.9078
257,14.1484,6.402,85.9972
258,14.0851,6.286,86.0918
259,14.0121,6.1681,86.1981
260,13.9384,6.0431,86.3194
261,13.8633,5.9117,86.4642
262,13.7928,5.7809,86.6261
263,13.7307,5.6609,86.8031
264,13.6856,5.549,86.9954
265,13.6435,5.4519,87.1927
266,13.6078,5.3572,87.396
267,13.5897,5.2746,87.6043
268,13.6016,5.2059,87.8141
269,13.6316,5.1524,88.0231
270,13.6726,5.1074,88.2292
271,13.73,5.0721,88.4339
272,13.7736,5.045,88.6319
273,13.8402,5.0288,88.8255
274,13.8988,5.0108,89.0203
275,13.9474,4.9892,89.2163
276,13.9908,4.9566,89.414
277,13.864,4.9268,89.5828
278,13.6603,4.8921,89.7119
279,13.4725,4.823,89.8661
280,13.2615,4.7413,90.0373
281,13.0454,4.6915,90.2284
282,12.8712,4.6493,90.4343
283,12.7746,4.5866,90.6479
284,12.7259,4.509,90.861
285,12.6813,4.4406,91.066
286,12.6253,4.3817,91.2567
287,12.545,4.3253,91.4305
288,12.4365,4.2752,91.5907
289,12.3107,4.2309,91.7361
290,12.1944,4.2103,91.858
291,12.11,4.1924,91.9632
292,12.0355,4.1415,92.0633
293,11.9356,4.0588,92.1575
294,11.8024,3.9599,92.2535
295,11.6625,3.8522,92.3597
296,11.5183,3.7466,92.4842
297,11.366,3.649,92.6223
298,11.1907,3.5682,92.7705
299,11.0049,3.5197,92.9165
300,10.829,3.4982,93.0585
301,10.688,3.4776,93.1975
302,10.5727,3.4488,93.3357
303,10.4538,3.4267,93.4776
304,10.3208,3.3996,93.627
305,10.1844,3.3804,93.7861
306,10.0801,3.3576,93.9534
307,10.031,3.3521,94.1246
308,10.0475,3.3621,94.2923
309,10.1017,3.3689,94.4594
310,10.1716,3.3697,94.6195
311,10.2427,3.3624,94.7608
312,10.2846,3.3426,94.8864
313,10.2754,3.287,95.0013
314,10.2102,3.209,95.1075
315,10.1082,3.1303,95.2174
316,9.9908,3.0444,95.3354
317,9.8766,2.9598,95.4608
318,9.7689,2.892,95.5953
319,9.6778,2.8306,95.7377
320,9.6098,2.7886,95.8865
321,9.5694,2.7649,96.0367
322,9.5408,2.7438,96.1879
323,9.5028,2.7187,96.3353
324,9.4557,2.6905,96.4794
325,9.4177,2.6686,96.6232
326,9.4004,2.6509,96.7699
327,9.3035,2.6158,96.9134
328,9.0906,2.5719,97.0611
329,8.7901,2.5258,97.2126
330,8.4853,2.4875,97.3727
331,8.2423,2.457,97.545
332,8.0899,2.4381,97.7267
333,8.0007,2.4302,97.9146
334,7.9351,2.422,98.1023
335,7.8871,2.4159,98.2849
336,7.8341,2.4079,98.4624
337,7.7735,2.4006,98.6329
338,7.6977,2.3866,98.7958
339,7.6232,2.3646,98.9527
340,7.5528,2.3357,99.1091
341,7.5075,2.3018,99.265
342,7.4932,2.2578,99.4204
343,7.5134,2.208,99.578
344,7.5503,2.1518,99.7397
345,7.6014,2.1083,99.9027
346,7.6994,2.056,100.0646
347,7.8647,1.9908,100.2265
348,8.082,1.9166,100.3895
349,8.3383,1.8416,100.5498
350,8.6038,1.7611,100.7038
351,8.8496,1.6791,100.8478
352,9.0599,1.6003,100.9788
353,9.2265,1.5219,101.0959
354,9.3405,1.4486,101.1997
355,9.423,1.3706,101.292
356,9.4907,1.297,101.3804
357,9.565,1.2262,101.4694
358,9.6438,1.1596,101.5636
359,9.7368,1.0959,101.6658
360,9.8519,1.0266,101.7708
361,9.9889,0.9656,101.8792
362,10.1529,0.9171,101.9938
363,10.3338,0.8719,102.1147
364,10.515,0.8188,102.2392
365,10.6926,0.7567,102.3699
366,10.8752,0.6994,102.5016
367,11.0457,0.6469,102.63
368,11.1802,0.587,102.7582
369,11.288,0.5144,102.8872
370,11.3803,0.4273,103.0115
371,11.4694,0.3225,103.1352
372,11.5572,0.1994,103.2582
373,11.6359,0.0681,103.379
374,11.6972,-0.0738,103.5015
375,11.7527,-0.2223,103.6266
376,11.7957,-0.3772,103.7545
377,11.8384,-0.5331,103.8857
378,11.8684,-0.68,104.0168
379,11.8898,-0.8194,104.149
380,11.9086,-0.9551,104.2846
381,11.9276,-1.082,104.4249
382,11.9636,-1.208,104.5684
383,12.0241,-1.3421,104.7154
384,12.1012,-1.4836,104.8633
385,12.1875,-1.6333,105.0088
386,12.2701,-1.7869,105.1504
387,12.348,-1.9515,105.2889
388,12.4023,-2.122,105.4236
389,12.4375,-2.3033,105.554
390,12.4581,-2.4858,105.6802
391,12.4745,-2.6624,105.8049
392,12.5079,-2.8323,105.9341
393,12.5581,-3.0051,106.0684
394,12.6355,-3.174,106.2066
395,12.7223,-3.3335,106.3468
396,12.7896,-3.4855,106.486
397,12.8301,-3.6332,106.6218
398,12.8493,-3.772,106.7528
399,12.8618,-3.9004,106.8771
400,12.8795,-4.0065,106.9956
401,12.9017,-4.094,107.1101
402,12.9227,-4.1609,107.2236
403,12.9429,-4.2197,107.3313
404,12.9613,-4.2583,107.4357
405,12.9722,-4.2717,107.5336
406,12.9873,-4.2611,107.6282
407,13.0053,-4.2181,107.7214
408,13.0366,-4.1527,107.8177
409,13.0829,-4.0824,107.9172
410,13.148,-3.9997,108.0197
411,13.2308,-3.9076,108.1178
412,13.3238,-3.8144,108.2098
413,13.4208,-3.715,108.2984
414,13.5099,-3.6255,108.3839
415,13.5909,-3.5463,108.4655
416,13.6485,-3.4801,108.5459
417,13.6865,-3.4207,108.6265
418,13.7226,-3.3636,108.7096
419,13.7524,-3.3022,108.796
420,13.7871,-3.2427,108.8864
421,13.8275,-3.1898,108.9796
422,13.8836,-3.1354,109.0688
423,13.9476,-3.0834,109.1519
424,14.0015,-3.0413,109.2259
425,14.0327,-3.009,109.2921
426,14.0486,-2.991,109.3528
427,14.0554,-2.9795,109.4118
428,14.0518,-2.9709,109.4699
429,14.0476,-2.963,109.5301
430,14.0408,-2.9508,109.5924
431,14.0201,-2.9339,109.6567
432,13.9851,-2.9152,109.7185
433,13.9338,-2.887,109.7712
434,13.8821,-2.8566,109.8198
435,13.8332,-2.8317,109.8661
436,13.7816,-2.8096,109.9156
437,13.7381,-2.7969,109.9645
438,13.6958,-2.7899,110.012
439,13.6427,-2.7894,110.0554
440,13.5792,-2.8027,110.0918
441,13.5021,-2.8132,110.1213
442,13.4308,-2.8268,110.1483
443,13.3611,-2.853,110.174
444,13.3083,-2.8967,110.1986
445,13.2501,-2.9584,110.224
446,13.1832,-3.0265,110.233
447,13.1398,-3.09,110.2537
448,13.1188,-3.1601,110.2864
449,13.1028,-3.2054,110.3312
450,13.0854,-3.2341,110.3861
451,13.0648,-3.2489,110.4444
452,13.0218,-3.2571,110.5035
453,12.9635,-3.249,110.5713
454,12.9023,-3.2476,110.6511
455,12.8411,-3.2439,110.7498
456,12.7722,-3.2349,110.8706
457,12.7049,-3.2145,111.016
458,12.6317,-3.2,111.1859
459,12.55,-3.1939,111.3725
460,12.4711,-3.188,111.5681
461,12.3636,-3.1771,111.7738
462,12.2471,-3.1807,111.9868
463,12.1222,-3.1996,112.2036
464,11.9918,-3.224,112.4259
465,11.8678,-3.2505,112.6564
466,11.7736,-3.2841,112.8941
467,11.7157,-3.3045,113.1358
468,11.6989,-3.3113,113.3779
469,11.7232,-3.3059,113.623
470,11.7874,-3.2847,113.8681
471,11.8801,-3.252,114.114
472,12.0016,-3.1985,114.3636
473,12.1557,-3.1236,114.6168
474,12.3318,-3.0223,114.8698
475,12.5127,-2.9055,115.1214
476,12.7041,-2.7848,115.3669
477,12.9047,-2.6589,115.61
478,13.1073,-2.5288,115.8485
479,13.2986,-2.4037,116.0821
480,13.4686,-2.2826,116.3125
481,13.6135,-2.1665,116.5392
482,13.7347,-2.0645,116.7635
483,13.8311,-1.9706,116.9836
484,13.9099,-1.8881,117.1982
485,13.9627,-1.8196,117.4085
486,13.998,-1.7567,117.6135
487,14.0372,-1.7115,117.8162
488,14.0698,-1.6738,118.0131
489,14.0828,-1.6297,118.2055
490,14.079,-1.5843,118.3929
491,14.0693,-1.5377,118.5768
492,14.0617,-1.4937,118.7566
493,14.0582,-1.444,118.9313
494,14.0686,-1.3896,119.1039
495,14.092,-1.3331,119.2737
496,14.138,-1.2716,119.4415
497,14.1922,-1.2021,119.6058
498,14.2517,-1.1304,119.7645
499,14.3094,-1.0591,119.916
500,14.3477,-0.9912,120.0573
501,14.3892,-0.9423,120.188
502,14.4379,-0.8936,120.3113
503,14.4907,-0.8518,120.4396
504,14.5354,-0.8224,120.5754
505,14.5705,-0.7994,120.7108
506,14.6063,-0.7882,120.8417
507,14.6353,-0.7931,120.9669
508,14.6573,-0.802,121.0874
509,14.6698,-0.8134,121.209
510,14.6561,-0.8268,121.3326
511,14.633,-0.8422,121.4542
512,14.6039,-0.8529,121.5784
513,14.5719,-0.8571,121.704
514,14.5407,-0.8556,121.8334
515,14.5342,-0.8459,121.9658
516,14.5444,-0.8285,122.1021
517,14.5618,-0.7925,122.2395
518,14.5809,-0.7503,122.3768
519,14.5864,-0.7122,122.5136
520,14.5809,-0.6678,122.6498
521,14.5732,-0.631,122.7845
522,14.5513,-0.5972,122.9172
523,14.5254,-0.5639,123.049
524,14.4991,-0.5379,123.1807
525,14.469,-0.516,123.3125
526,14.4296,-0.5086,123.4428
527,14.3862,-0.5105,123.57
528,14.3435,-0.5134,123.6974
529,14.3059,-0.521,123.8284
530,14.2717,-0.5213,123.9652
531,14.2451,-0.5167,124.1044
532,14.2183,-0.5117,124.2419
533,14.1855,-0.501,124.3773
534,14.1574,-0.4853,124.5129
535,14.1271,-0.4707,124.6448
536,14.0795,-0.4551,124.7747
537,14.0159,-0.4458,124.9052
538,13.9501,-0.4346,125.0389
539,13.8825,-0.4298,125.1778
540,13.8206,-0.4265,125.3215
541,13.7687,-0.4196,125.47
542,13.7054,-0.4111,125.6233
543,13.6504,-0.397,125.7793
544,13.5983,-0.384,125.9407
545,13.5588,-0.3745,126.107
546,13.5312,-0.3731,126.2754
547,13.5045,-0.383,126.445
548,13.4692,-0.3986,126.6146
549,13.4202,-0.4299,126.7824
550,13.3702,-0.4643,126.951
551,13.3228,-0.5076,127.1233
552,13.2887,-0.5589,127.2974
553,13.273,-0.6127,127.4704
554,13.2709,-0.6663,127.6431
555,13.2773,-0.7185,127.8142
556,13.2848,-0.7713,127.9842
557,13.3016,-0.8282,128.153
558,13.3285,-0.902,128.3198
559,13.3734,-0.9767,128.4832
560,13.4265,-1.056,128.64
561,13.4709,-1.1343,128.7876
562,13.5055,-1.2157,128.9298
563,13.537,-1.2991,129.0726
564,13.5657,-1.3895,129.2197
565,13.5989,-1.4885,129.372
566,13.634,-1.582,129.5318
567,13.6746,-1.6768,129.6979
568,13.7158,-1.7716,129.8647
569,13.7623,-1.8631,130.033
570,13.798,-1.952,130.1982
571,13.8255,-2.0452,130.3602
572,13.8559,-2.1409,130.5229
573,13.887,-2.2381,130.6842
574,13.9248,-2.3431,130.8476
575,13.9622,-2.4475,131.0116
576,14.0012,-2.5558,131.1771
577,14.0353,-2.6662,131.3421
578,14.0713,-2.7725,131.509
579,14.1077,-2.8741,131.6765
580,14.1511,-2.9737,131.8464
581,14.1868,-3.0694,132.0179
582,14.2247,-3.1653,132.19
583,14.2431,-3.2603,132.3618
584,14.2565,-3.3579,132.5371
585,14.2682,-3.464,132.7144
586,14.2835,-3.5678,132.8978
587,14.3023,-3.6744,133.0854
588,14.3215,-3.7863,133.2756
589,14.3481,-3.8887,133.4688
590,14.3926,-3.9851,133.6629
591,14.4441,-4.0717,133.8576
592,14.5007,-4.1434,134.0493
593,14.5609,-4.2112,134.2403
594,14.6172,-4.2665,134.4283
595,14.6756,-4.3146,134.618
596,14.74,-4.3495,134.8072
597,14.8053,-4.3755,134.9971
598,14.8707,-4.3928,135.1865
599,14.9266,-4.4071,135.3751
600,14.9626,-4.4223,135.5603
601,14.979,-4.4302,135.7455
602,14.9684,-4.4456,135.9294
603,14.9346,-4.4588,136.1138
604,14.8855,-4.4756,136.2993
605,14.8212,-4.4992,136.4871
606,14.7428,-4.5207,136.6761
607,14.6517,-4.5414,136.8689
608,14.5536,-4.5673,137.0641
609,14.4537,-4.5956,137.2633
610,14.364,-4.6188,137.4689
611,14.2816,-4.6426,137.676
612,14.2046,-4.6623,137.8844
613,14.1338,-4.6757,138.0936
614,14.0605,-4.686,138.3049
615,13.9988,-4.6925,138.5192
616,13.9458,-4.6938,138.7337
617,13.9076,-4.6921,138.9499
618,13.8759,-4.6863,139.1662
619,13.8399,-4.6747,139.383
620,13.8118,-4.6649,139.5994
621,13.7787,-4.6562,139.8196
622,13.733,-4.654,140.0429
623,13.6893,-4.6536,140.268
624,13.6404,-4.6555,140.4973
625,13.5923,-4.6618,140.7297
626,13.5485,-4.6718,140.9639
627,13.513,-4.6767,141.2022
628,13.4871,-4.68,141.4415
629,13.455,-4.6813,141.6773
630,13.4118,-4.6879,141.9111
631,13.3543,-4.6912,142.1437
632,13.2742,-4.6962,142.3735
633,13.1824,-4.7018,142.6055
634,13.0792,-4.7071,142.8279
635,12.9647,-4.7107,143.0197
636,12.8524,-4.695,143.2072
637,12.7634,-4.6826,143.3997
638,12.698,-4.6618,143.5944
639,12.6577,-4.6343,143.8021
640,12.6336,-4.6021,144.0116
641,12.635,-4.5688,144.2255
642,12.6536,-4.5359,144.443
643,12.6805,-4.499,144.6589
644,12.7099,-4.4565,144.871
645,12.7378,-4.4115,145.0787
646,12.7578,-4.3685,145.2834
647,12.7815,-4.3232,145.4921
648,12.8146,-4.2809,145.7031
649,12.8621,-4.2379,145.9131
650,12.9113,-4.1904,146.1189
651,12.9397,-4.1438,146.319
652,12.945,-4.1046,146.5126
653,12.9281,-4.0631,146.7012
654,12.8954,-4.0299,146.8906
655,12.859,-4.0034,147.0797
656,12.8254,-3.9798,147.2652
657,12.7928,-3.9569,147.4451
658,12.7604,-3.9292,147.6216
659,12.7235,-3.9023,147.7974
660,12.6826,-3.8785,147.9722
661,12.6492,-3.8524,148.1517
662,12.6257,-3.828,148.3326
663,12.6056,-3.803,148.5131
664,12.5936,-3.7751,148.6907
665,12.5861,-3.7381,148.8724
666,12.5734,-3.7009,149.0566
667,12.569,-3.6613,149.2424
668,12.569,-3.6203,149.4312
669,12.5744,-3.5737,149.6195
670,12.5721,-3.5275,149.8091
671,12.5687,-3.4827,149.9992
672,12.552,-3.4396,150.189
673,12.5327,-3.4014,150.3806
674,12.5104,-3.3683,150.5721
675,12.4856,-3.3386,150.7691
676,12.4581,-3.3101,150.9685
677,12.4199,-3.2783,151.1686
678,12.3826,-3.245,151.3689
679,12.3501,-3.2116,151.5674
680,12.3256,-3.1724,151.7621
681,12.3128,-3.1323,151.9544
682,12.2995,-3.0923,152.1432
683,12.2876,-3.0571,152.3304
684,12.2706,-3.0312,152.5161
685,12.2504,-3.009,152.7007
686,12.2357,-2.984,152.8828
687,12.2414,-2.964,153.0639
688,12.2542,-2.9388,153.2432
689,12.2753,-2.9127,153.4223
690,12.3009,-2.8882,153.6015
691,12.3281,-2.8687,153.78
692,12.3607,-2.8477,153.9589
693,12.3875,-2.8291,154.1364
694,12.4127,-2.8059,154.3126
695,12.4314,-2.7849,154.487
696,12.4541,-2.7657,154.6634
697,12.4792,-2.7443,154.8452
698,12.5128,-2.7284,155.0277
699,12.5443,-2.7099,155.208
700,12.5591,-2.6947,155.3872
701,12.5697,-2.6843,155.568
702,12.5701,-2.6735,155.7473
703,12.5717,-2.6634,155.9259
704,12.5735,-2.6493,156.0995
705,12.5778,-2.6331,156.2698
706,12.5783,-2.6256,156.4442
707,12.5715,-2.6276,156.6198
708,12.5514,-2.6315,156.7962
709,12.5295,-2.6385,156.9692
710,12.5071,-2.6443,157.1461
711,12.494,-2.6523,157.3243
712,12.4971,-2.6599,157.5039
713,12.5069,-2.6657,157.6833
714,12.5157,-2.6717,157.862
715,12.5203,-2.678,158.0411
716,12.524,-2.6863,158.2193
717,12.5291,-2.6896,158.3989
718,12.5335,-2.69,158.5758
719,12.5331,-2.6933,158.7535
720,12.5335,-2.6976,158.9319
721,12.5321,-2.7055,159.1085
722,12.5351,-2.7218,159.2852
723,12.5345,-2.7375,159.4599
724,12.5341,-2.7568,159.636
725,12.5311,-2.7708,159.8137
726,12.5237,-2.7873,159.9887
727,12.526,-2.8023,160.1637
728,12.5393,-2.8197,160.3369
729,12.5593,-2.836,160.5068
730,12.5756,-2.8506,160.6736
731,12.5881,-2.8608,160.8368
732,12.5919,-2.868,160.9996
733,12.5962,-2.8787,161.159
734,12.6063,-2.8795,161.3172
735,12.6357,-2.8943,161.4711
736,12.6536,-2.903,161.6191
737,12.6477,-2.9172,161.7639
738,12.603,-2.9404,161.905
739,12.5655,-2.9814,162.0419
740,12.5321,-3.0286,162.1791
741,12.5144,-3.0713,162.3163
742,12.5027,-3.1124,162.4568
743,12.4879,-3.1523,162.6007
744,12.4719,-3.1986,162.7486
745,12.4575,-3.2453,162.892
746,12.4396,-3.2842,163.0347
747,12.4326,-3.3185,163.1771
