Amostra,Pitch_X,Roll_Y,Yaw_Z
166,-3.2623,-5.4867,1464.0358
167,-3.2344,-2.7128,1465.299
168,-3.1902,0.586,1466.5032
169,-4.7176,4.3495,1467.0894
170,-5.6714,8.4361,1466.9381
171,-5.3826,11.4638,1466.0831
172,-5.8921,12.5416,1464.8937
173,-6.9176,13.3237,1463.7043
174,-7.992,13.9748,1462.5151
175,-9.017,14.5548,1461.326
176,-9.9066,15.042,1460.1371
177,-10.6218,15.2922,1458.9482
178,-11.1899,15.1474,1457.7595
179,-11.7169,14.583,1456.5709
180,-12.0596,13.4708,1455.6976
181,-11.2605,11.8196,1455.5961
182,-9.5344,9.6925,1456.2841
183,-7.9149,7.6194,1457.5496
184,-6.4388,5.6244,1458.8107
185,-5.1689,3.798,1460.0743
186,-4.1628,2.1603,1461.3379
187,-3.4133,0.5487,1462.6013
188,-3.3117,-0.5566,1463.8647
189,-3.4456,-0.6972,1465.1281
190,-3.5903,-0.0738,1466.3911
191,-3.7638,1.3747,1467.6541
192,-3.8507,3.916,1468.9169
193,-4.5943,7.2713,1470.1044
194,-6.4254,11.1635,1470.5021
195,-7.4654,15.5689,1470.0219
196,-6.9374,19.5269,1468.8324
197,-7.3455,20.1402,1467.6415
198,-8.0505,20.6241,1466.4518
199,-8.8693,21.0402,1465.2622
200,-9.6215,21.4039,1464.0728
201,-10.2769,21.679,1462.8834
202,-10.8199,21.9103,1461.6943
203,-11.2909,21.5498,1460.5061
204,-11.7458,20.7049,1459.317
205,-11.5751,19.3831,1458.522
206,-10.3023,17.5336,1458.4949
207,-8.5495,15.2969,1459.2471
208,-6.9228,13.1449,1460.5107
209,-5.3848,11.0978,1461.7753
210,-3.9851,9.1817,1463.0385
211,-2.8599,7.4716,1464.3018
212,-1.995,5.7294,1465.5649
213,-1.6131,4.3302,1466.828
214,-1.6944,3.4063,1468.0909
215,-1.9526,3.1724,1469.3538
216,-2.3004,4.0533,1470.6165
217,-2.5536,6.6303,1471.8789
218,-2.9613,9.6847,1473.1412
219,-5.1603,13.1598,1473.7673
220,-7.0143,17.1334,1473.6912
221,-8.1497,21.3283,1472.9852
222,-8.5086,21.7944,1471.795
223,-9.104,22.3225,1470.605
224,-9.7546,22.7822,1469.4132
225,-10.3933,23.1752,1468.226
226,-10.9809,23.4888,1467.0363
227,-11.4953,23.6966,1465.8467
228,-11.9641,23.5886,1464.6572
229,-12.4564,22.9678,1463.4679
230,-12.828,21.9402,1462.4924
231,-12.0002,20.4657,1462.2529
232,-10.2189,18.5826,1462.855
233,-8.5334,16.4325,1464.1184
234,-6.9493,14.3962,1465.3816
235,-5.5007,12.4541,1466.6447
236,-4.0516,10.6037,1467.9076
237,-2.3998,8.8373,1469.1704
238,-0.6654,7.1992,1470.4331
239,-0.0155,5.5948,1471.6957
240,-0.1861,4.3551,1472.908
241,-0.6319,3.6351,1474.1368
242,-1.0414,5.1976,1475.3989
243,-1.2216,7.7077,1476.6508
244,-2.2493,10.9816,1477.5947
245,-4.4144,14.7567,1477.9819
246,-6.1684,18.8727,1477.7063
247,-7.1527,22.7308,1476.8225
248,-7.5589,23.445,1475.632
249,-8.2176,23.9498,1474.4415
250,-8.9375,24.3341,1473.2512
251,-9.6338,24.6751,1472.061
252,-10.2163,24.9466,1470.871
253,-10.7204,25.0869,1469.6809
254,-11.1573,24.6644,1468.491
255,-11.607,23.7074,1467.3011
256,-11.5294,22.2453,1466.5057
257,-10.0959,20.3035,1466.6638
258,-8.3031,18.0448,1467.661
259,-6.616,15.8766,1468.9248
260,-5.0969,13.8262,1470.1857
261,-3.7215,11.7766,1471.4496
262,-2.5212,9.9172,1472.7123
263,-1.5565,8.2525,1473.9742
264,-1.1027,6.9722,1475.2363
265,-1.1932,6.0594,1476.5002
266,-1.5515,5.7337,1477.76
267,-1.9828,6.8011,1479.0217
268,-2.2473,9.1179,1480.2833
269,-2.8351,11.8656,1481.1697
270,-5.1243,14.9224,1481.4731
271,-7.1489,18.5517,1481.0721
272,-8.8516,22.5914,1479.9974
273,-9.1015,25.6255,1478.8065
274,-9.6215,26.227,1477.6157
275,-10.3102,26.6189,1476.425
276,-11.0588,26.9095,1475.2345
277,-11.7946,27.1491,1474.0441
278,-12.4595,27.2779,1472.8538
279,-12.9706,27.1478,1471.6636
280,-13.3926,26.4044,1470.4735
281,-13.674,25.0782,1469.4796
282,-12.6796,23.2406,1469.3928
283,-10.7627,20.9089,1470.2094
284,-8.9477,18.5686,1471.4719
285,-7.2526,16.3195,1472.7344
286,-5.7132,14.1671,1473.9954
287,-4.39,12.1088,1475.2588
288,-3.1994,10.1265,1476.5208
289,-2.1536,8.4408,1477.7826
290,-1.7735,7.1197,1479.0443
291,-2.0071,6.9489,1480.3059
292,-2.3796,7.3445,1481.5673
293,-2.6802,9.2759,1482.8285
294,-2.7591,11.9029,1484.0896
295,-4.5437,15.0278,1484.8689
296,-6.7241,18.4617,1484.7791
297,-8.6018,22.4216,1483.8354
298,-10.0882,26.0063,1482.644
299,-10.4594,26.8037,1481.4528
300,-10.9825,27.2965,1480.2616
301,-11.6259,27.6125,1479.0707
302,-12.3158,27.8314,1477.8799
303,-12.9624,27.9163,1476.6892
304,-13.5185,27.9784,1475.4987
305,-13.9709,27.3799,1474.3075
306,-14.3545,26.1967,1473.2141
307,-13.6664,24.5756,1472.8745
308,-11.8157,22.5535,1473.3854
309,-9.8814,20.1354,1474.6467
310,-8.0343,17.8001,1475.9088
311,-6.3163,15.5602,1477.1707
312,-4.7418,13.3219,1478.4324
313,-3.2634,11.2529,1479.694
314,-1.9435,9.3462,1480.9554
315,-0.8008,7.6054,1482.2168
316,-0.373,6.2043,1483.478
317,-0.5311,5.1079,1484.739
318,-0.9366,4.5745,1485.9999
319,-1.3082,6.2076,1487.2606
320,-1.4835,8.5358,1488.5212
321,-3.2457,11.587,1489.4808
322,-5.6143,15.1166,1489.6166
323,-7.782,18.9444,1488.838
324,-9.9177,22.3392,1487.6461
325,-10.5366,23.1712,1486.4543
326,-11.1074,23.6702,1485.2627
327,-11.7104,24.0282,1484.0717
328,-12.323,24.3008,1482.879
329,-12.8846,24.4417,1481.6877
330,-13.3429,24.5203,1480.4966
331,-13.7463,24.4125,1479.3055
332,-14.0864,23.7417,1478.1146
333,-13.8759,22.5332,1477.4192
334,-12.4361,20.8421,1477.636
335,-10.494,18.7222,1478.7006
336,-8.6635,16.3985,1479.9622
337,-6.9549,14.1786,1481.2236
338,-5.3881,12.0411,1482.485
339,-3.8863,9.9253,1483.7461
340,-2.409,8.0198,1485.0071
341,-1.0404,6.2965,1486.2679
342,0.0898,4.737,1487.5287
343,0.4182,3.5028,1488.7893
344,0.3111,2.4428,1490.0498
345,-0.0088,1.7347,1491.3101
346,-0.4084,2.4965,1492.5699
347,-0.9572,5.2927,1493.8347
348,-3.4349,8.5672,1494.4495
349,-5.8581,12.1746,1494.2428
350,-7.8106,15.7738,1493.2792
351,-8.5467,18.9681,1492.0867
352,-8.8662,19.8311,1490.8944
353,-9.3595,20.2585,1489.7023
354,-9.9362,20.6177,1488.5103
355,-10.4679,20.915,1487.3184
356,-10.941,21.1519,1486.1266
357,-11.3494,21.3023,1484.9349
358,-11.7107,20.8788,1483.7434
359,-12.0607,19.9678,1482.552
360,-11.5489,18.6184,1482.0498
361,-9.7196,16.8168,1482.3853
362,-7.8347,14.6333,1483.5427
363,-6.0659,12.4281,1484.8037
364,-4.433,10.3363,1486.0646
365,-2.9442,8.2665,1487.3253
366,-1.4324,6.375,1488.5883
367,0.0539,4.6455,1489.8477
368,1.4551,3.0605,1491.1069
369,2.2751,1.6975,1492.3668
370,2.3755,0.3006,1493.6268
371,2.089,-0.9782,1494.8867
372,1.6371,-1.9543,1496.1465
373,1.129,-5.6041,1497.4061
374,-0.4517,-2.3416,1498.2483
375,-2.9568,-5.6377,1498.2939
376,-5.1998,-1.6639,1497.5
377,-7.038,2.136,1496.3071
378,-7.448,3.6418,1495.1144
379,-7.9454,4.3157,1493.9218
380,-8.4606,4.8976,1492.7292
381,-8.9307,5.4268,1491.5369
382,-9.3478,5.9326,1490.3446
383,-9.7378,6.3539,1489.1525
384,-10.1233,6.2129,1487.9604
385,-10.4963,5.5495,1486.7686
386,-10.1559,4.4163,1486.1071
387,-8.4794,2.8611,1486.3492
388,-6.6176,0.9107,1487.4526
389,-4.8392,-1.135,1488.7133
390,-3.1331,-3.0887,1489.9738
391,-1.5243,-4.9278,1491.234
392,0.0432,-6.7644,1492.4941
393,1.5249,-8.4007,1493.7542
394,2.8304,-9.8562,1495.014
395,3.7179,-11.1196,1496.2738
396,3.9533,-12.2792,1497.5334
397,3.8291,-13.0547,1498.7928
398,3.4697,-13.5978,1500.0521
399,2.9112,-14.7762,1501.3113
400,2.2621,-11.778,1502.4954
401,-0.0675,-14.9588,1503.0332
402,-2.0312,-17.7186,1502.7362
403,-3.0684,-13.4019,1501.6941
404,-3.0151,-8.981,1500.5007
405,-2.8297,-8.5142,1499.3075
406,-3.1525,-7.9366,1498.1144
407,-3.6541,-7.3349,1496.9189
408,-4.1469,-6.7008,1495.7278
409,-4.5986,-6.0569,1494.535
410,-4.9984,-5.6364,1493.3424
411,-5.397,-5.6631,1492.1499
412,-5.8065,-6.1778,1491.1571
413,-5.225,-7.0767,1490.819
414,-3.4148,-8.2992,1491.1642
415,-1.4843,-9.809,1492.115
416,0.3741,-11.5162,1493.3751
417,2.1425,-13.3133,1494.6353
418,3.7875,-15.0027,1495.8948
419,5.3328,-16.63,1497.1544
420,6.6937,-18.1387,1498.4139
421,7.8277,-19.5139,1499.6733
422,8.4419,-20.6213,1500.9326
423,8.5763,-21.4775,1502.1917
424,8.442,-22.0854,1503.4506
425,8.1112,-22.6196,1504.7094
426,7.6281,-23.7391,1505.968
427,7.3578,-26.0816,1507.0919
428,5.8349,-29.2493,1507.6853
429,3.6856,-32.0919,1507.691
430,2.3463,-34.6482,1507.0474
431,1.8763,-29.9213,1505.9243
432,1.9689,-31.2398,1504.7305
433,1.9007,-31.0142,1503.5367
434,1.7,-30.4194,1502.3431
435,1.5005,-29.7449,1501.1497
436,1.2861,-29.1526,1499.9563
437,1.0178,-28.6849,1498.7631
438,0.692,-28.4008,1497.5699
439,0.3259,-28.3908,1496.5758
440,0.5249,-28.6789,1496.048
441,1.9207,-29.2167,1496.0427
442,3.8919,-29.9704,1496.5677
443,5.8002,-30.927,1497.5182
444,7.61,-31.9679,1498.7777
445,9.2798,-32.9921,1500.037
446,10.764,-33.9358,1501.2961
447,12.0109,-34.7822,1502.5552
448,12.9738,-35.6355,1503.8171
449,13.4305,-36.3311,1505.0729
450,13.4574,-36.7801,1506.332
451,13.1122,-37.2227,1507.5907
452,12.6463,-37.9709,1508.849
453,12.2078,-39.6319,1509.9037
454,10.8715,-41.9045,1510.4773
455,8.6254,-44.4108,1510.4971
456,6.9741,-46.8407,1509.9291
457,6.1281,-49.115,1508.8616
458,6.0844,-50.8862,1507.6674
459,6.1978,-50.5604,1506.4745
460,6.0709,-49.5577,1505.2793
461,5.7999,-48.3974,1504.0854
462,5.4751,-47.2568,1502.8917
463,5.1172,-46.2502,1501.6982
464,4.7353,-45.4628,1500.5049
465,4.3108,-44.9368,1499.4146
466,3.959,-44.684,1498.6917
467,4.8024,-44.6845,1498.4518
468,6.7113,-44.9485,1498.6987
469,8.5481,-45.4618,1499.3364
470,10.3092,-46.1116,1500.2661
471,11.9678,-46.8133,1501.387
472,13.4569,-47.4854,1502.5844
473,14.7384,-48.1399,1503.7988
474,15.7851,-48.7491,1505.0063
475,16.4123,-49.3182,1506.2438
476,16.5076,-49.8786,1507.5022
477,16.272,-50.5796,1508.7605
478,15.9472,-51.2198,1510.0187
479,15.5506,-51.9235,1511.277
480,15.138,-53.1044,1512.4603
481,14.5577,-54.782,1513.1646
482,12.2338,-57.1014,1513.2952
483,10.3819,-52.6665,1513.0205
484,9.2299,-54.8439,1512.2461
485,8.8872,-56.6023,1511.0579
486,8.896,-57.1316,1509.8634
487,8.872,-56.424,1508.6691
488,8.693,-55.2404,1507.4749
489,8.4219,-53.9966,1506.2787
490,8.0937,-52.8682,1505.0876
491,7.7499,-51.8846,1503.8939
492,7.375,-51.2225,1502.7003
493,6.9496,-50.8874,1501.6504
494,6.9438,-50.8249,1500.9783
495,8.1049,-50.9834,1500.7642
496,9.9336,-51.3472,1501.0038
497,11.6987,-51.9175,1501.601
498,13.3847,-52.6258,1502.4807
499,14.9602,-53.3785,1503.5348
500,16.4155,-54.0894,1504.6807
501,17.6717,-54.7271,1505.8623
502,18.5833,-55.2664,1507.0483
503,18.8239,-55.6972,1508.3068
504,18.6813,-55.9247,1509.5651
505,18.3475,-56.1589,1510.8231
506,17.9553,-56.4502,1512.0811
507,17.5999,-57.1017,1513.3389
508,17.5177,-58.5961,1514.3524
509,15.9572,-60.1069,1514.4716
510,14.0435,-56.1562,1514.2294
511,12.9104,-51.5016,1513.626
512,12.5337,-53.3535,1512.4767
513,12.4897,-53.6323,1511.2821
514,12.3001,-52.9384,1510.0876
515,11.9625,-51.7812,1508.8933
516,11.5428,-50.5603,1507.6991
517,11.089,-49.5665,1506.505
518,10.6632,-48.578,1505.311
519,10.2312,-47.9111,1504.1172
520,9.7591,-47.6504,1503.0768
521,9.8117,-47.754,1502.4441
522,11.0479,-48.133,1502.2881
523,12.8696,-48.734,1502.6219
524,14.6509,-49.5112,1503.3921
525,16.3776,-50.3955,1504.4943
526,18.0259,-51.3086,1505.7529
527,19.5938,-52.1875,1507.0115
528,21.0361,-52.9363,1508.2699
529,22.2385,-53.4664,1509.4855
530,22.9179,-53.8493,1510.6781
531,23.0481,-54.0629,1511.9331
532,22.8484,-54.0567,1513.1917
533,22.4035,-54.0145,1514.4493
534,21.8181,-54.1874,1515.7053
535,21.1993,-55.1003,1516.7136
536,19.0234,-56.5823,1517.2032
537,16.5817,-58.5249,1517.1151
538,15.0304,-60.569,1516.417
539,14.5048,-62.4294,1515.2336
540,14.463,-62.7834,1514.0387
541,14.2363,-61.7591,1512.8439
542,13.8399,-60.3794,1511.6492
543,13.3759,-58.8872,1510.4546
544,12.9061,-57.4367,1509.2603
545,12.4206,-56.2957,1508.066
546,11.883,-55.4798,1506.892
547,11.3061,-55.0499,1506.1011
548,11.8038,-55.0107,1505.7274
549,13.5108,-55.2725,1505.8112
550,15.3052,-55.7749,1506.3066
551,17.0644,-56.453,1507.1296
552,18.7842,-57.2147,1508.196
553,20.4334,-57.9664,1509.3715
554,21.9535,-58.6366,1510.5436
555,23.2844,-59.194,1511.6526
556,24.271,-59.5412,1512.6802
557,24.6734,-59.6749,1513.7148
558,24.6106,-59.6861,1514.8204
559,24.2459,-59.7377,1515.9612
560,23.6899,-59.8146,1517.1023
561,23.0241,-60.0614,1518.1542
562,21.6823,-61.1467,1518.9669
563,18.807,-62.8785,1519.3149
