Amostra,Pitch_X,Roll_Y,Yaw_Z
173,24.1015,-9.8692,-1.7677
174,22.8614,-9.8733,-1.809
175,21.7382,-9.8925,-1.8962
176,20.6511,-9.9048,-2.0166
177,19.572,-9.8778,-2.1538
178,18.4595,-9.8138,-2.2741
179,17.296,-9.6866,-2.353
180,16.3392,-9.6048,-2.3686
181,15.8894,-9.5712,-2.3134
182,16.1423,-9.6566,-2.1947
183,17.1004,-9.8826,-2.0417
184,18.6822,-10.2381,-1.8909
185,20.4538,-10.6876,-1.7693
186,22.2698,-11.2034,-1.6909
187,24.1079,-11.7108,-1.6704
188,25.9399,-12.1505,-1.7104
189,27.7327,-12.4995,-1.8098
190,29.4269,-12.6628,-1.9544
191,30.7741,-12.5925,-2.1089
192,31.6716,-12.3945,-2.2344
193,32.2408,-12.1539,-2.2927
194,32.6821,-11.9098,-2.262
195,32.7313,-11.6871,-2.1492
196,31.9017,-11.4994,-1.9848
197,30.2783,-11.3738,-1.8143
198,28.6299,-11.3138,-1.6939
199,27.1343,-11.2778,-1.6478
200,25.7947,-11.2699,-1.684
201,24.5987,-11.2751,-1.79
202,23.5288,-11.3052,-1.9555
203,22.4871,-11.3406,-2.1662
204,21.4187,-11.3155,-2.3999
205,20.3751,-11.2871,-2.6261
206,19.1962,-11.1056,-2.819
207,18.2768,-10.9648,-2.9475
208,17.7814,-10.8142,-2.9967
209,18.0665,-10.7754,-2.9674
210,19.0939,-10.8927,-2.892
211,20.7748,-11.2045,-2.807
212,22.5293,-11.6422,-2.7337
213,24.3356,-12.1762,-2.6902
214,26.1695,-12.7318,-2.6912
215,28.0077,-13.1941,-2.744
216,29.7799,-13.4881,-2.8447
217,31.2999,-13.5206,-2.9704
218,32.317,-13.3583,-3.0796
219,32.9121,-13.1492,-3.1305
220,33.3189,-12.9378,-3.0968
221,33.6867,-12.7419,-2.9777
222,33.0177,-12.5774,-2.7949
223,31.3472,-12.456,-2.5877
224,29.543,-12.3757,-2.4098
225,27.8978,-12.2881,-2.3002
226,26.4063,-12.1681,-2.2539
227,25.1164,-12.0391,-2.2644
228,24.0219,-11.9203,-2.328
229,23.0319,-11.7908,-2.443
230,22.1304,-11.6093,-2.6017
231,21.3771,-11.3983,-2.7862
232,20.4027,-10.9829,-2.9631
233,19.5268,-10.6128,-3.0889
234,19.1754,-10.3234,-3.1379
235,19.4351,-10.1326,-3.1
236,20.5283,-10.1917,-2.9871
237,22.1309,-10.457,-2.849
238,23.8704,-10.9317,-2.7273
239,25.6239,-11.502,-2.6407
240,27.376,-12.115,-2.6047
241,29.1525,-12.7477,-2.6322
242,30.946,-13.2855,-2.7339
243,32.6805,-13.6051,-2.9077
244,34.0156,-13.5656,-3.1168
245,34.6911,-13.374,-3.3018
246,34.9848,-13.1543,-3.4057
247,35.1796,-12.9591,-3.3993
248,34.7571,-12.7974,-3.2901
249,33.2103,-12.6779,-3.1135
